date,key,label,ind,occ,unocc,cap,cap_funding,rate,col_type,indent,is_total
2022-09-22,men_trans,"Men, Transitional",129,129,8,137,138,94.2,bed,2,False
2022-09-22,wom_trans,"Women, Transitional",99,99,2,101,106,98.0,bed,2,False
2022-09-22,yth_trans,"Youth, Transitional",172,172,4,176,178,97.7,bed,2,False
2022-09-22,allied_total,"Allied Services, Total",317,317,0,317,325,100.0,bed,0,True
2022-09-22,respites,24-Hour Respites,259,259,0,259,262,100.0,bed,1,False
2022-09-22,dropin,24-Hour Women's Drop-ins,58,58,0,58,63,100.0,bed,1,False
2022-09-22,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-22,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-22,iso,Isolation/Recovery Programs Combined Total,9,9,0,9,60,100.0,room,0,False
2022-09-21,all_shelter,"All Shelter Programs, Total",8237,,,,,,summary,0,True
2022-09-21,room_based,"Shelter Programs, Room-Based, Total",5298,,,,,,summary,1,True
2022-09-21,singles_sector,"Singles Sector Programs, Total",2932,,,,,,summary,1,True
2022-09-21,singles_shelter,"  Shelter Programs, Singles, Total",2614,2614,34,2648,2706,98.7,summary,2,False
2022-09-21,allied_summ,"  Allied Services, Total",318,318,0,318,325,100.0,summary,2,False
2022-09-21,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-21,iso_summ,Temporary Isolation/Recovery Programs,7,7,0,7,60,100.0,summary,1,False
2022-09-21,fam_total,"Family Sector, Total",2099,641,1,642,663,99.8,room,0,True
2022-09-21,fam_emerg,"Families, Emergency Shelter Programs",583,186,1,187,205,99.5,room,1,False
2022-09-21,fam_trans_r,"Families, Transitional Shelter Programs",293,98,0,98,100,100.0,room,1,False
2022-09-21,fam_hotel,"Families, Motel/Hotel Programs",1223,357,0,357,358,100.0,room,1,False
2022-09-21,sng_hotel,"Single Sector Motel/Hotel, Total",3199,2769,13,2782,2905,99.5,room,0,True
2022-09-21,singles_total,"Singles Sectors, Total",2614,2614,34,2648,2706,98.7,bed,0,True
2022-09-21,emerg_total,"Emergency Shelter Programs, Total",2088,2088,10,2098,2148,99.5,bed,1,True
2022-09-21,mix_emerg,"Mixed Adult, Emergency",436,436,1,437,459,99.8,bed,2,False
2022-09-21,men_emerg,"Men, Emergency",1015,1015,2,1017,1017,99.8,bed,2,False
2022-09-21,wom_emerg,"Women, Emergency",408,408,2,410,436,99.5,bed,2,False
2022-09-21,yth_emerg,"Youth, Emergency",229,229,5,234,236,97.9,bed,2,False
2022-09-21,trans_total,"Transitional Shelter Programs, Total",526,526,24,550,558,95.6,bed,1,True
2022-09-21,mix_trans,"Mixed Adult, Transitional",126,126,10,136,136,92.6,bed,2,False
2022-09-21,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2022-09-21,men_trans,"Men, Transitional",129,129,8,137,138,94.2,bed,2,False
2022-09-21,wom_trans,"Women, Transitional",100,100,1,101,106,99.0,bed,2,False
2022-09-21,yth_trans,"Youth, Transitional",171,171,5,176,178,97.2,bed,2,False
2022-09-21,allied_total,"Allied Services, Total",318,318,0,318,325,100.0,bed,0,True
2022-09-21,respites,24-Hour Respites,260,260,0,260,262,100.0,bed,1,False
2022-09-21,dropin,24-Hour Women's Drop-ins,58,58,0,58,63,100.0,bed,1,False
2022-09-21,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-21,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-21,iso,Isolation/Recovery Programs Combined Total,7,7,0,7,60,100.0,room,0,False
2022-09-20,all_shelter,"All Shelter Programs, Total",8225,,,,,,summary,0,True
2022-09-20,room_based,"Shelter Programs, Room-Based, Total",5285,,,,,,summary,1,True
2022-09-20,singles_sector,"Singles Sector Programs, Total",2931,,,,,,summary,1,True
2022-09-20,singles_shelter,"  Shelter Programs, Singles, Total",2614,2614,38,2652,2706,98.6,summary,2,False
2022-09-20,allied_summ,"  Allied Services, Total",317,317,1,318,325,99.7,summary,2,False
2022-09-20,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-20,iso_summ,Temporary Isolation/Recovery Programs,9,9,1,10,60,90.0,summary,1,False
2022-09-20,fam_total,"Family Sector, Total",2097,640,1,641,663,99.8,room,0,True
2022-09-20,fam_emerg,"Families, Emergency Shelter Programs",588,187,0,187,205,100.0,room,1,False
2022-09-20,fam_trans_r,"Families, Transitional Shelter Programs",293,98,0,98,100,100.0,room,1,False
2022-09-20,fam_hotel,"Families, Motel/Hotel Programs",1216,355,1,356,358,99.7,room,1,False
2022-09-20,sng_hotel,"Single Sector Motel/Hotel, Total",3188,2759,13,2772,2905,99.5,room,0,True
2022-09-20,singles_total,"Singles Sectors, Total",2614,2614,38,2652,2706,98.6,bed,0,True
2022-09-20,emerg_total,"Emergency Shelter Programs, Total",2091,2091,11,2102,2148,99.5,bed,1,True
2022-09-20,mix_emerg,"Mixed Adult, Emergency",438,438,4,442,459,99.1,bed,2,False
2022-09-20,men_emerg,"Men, Emergency",1015,1015,1,1016,1017,99.9,bed,2,False
2022-09-20,wom_emerg,"Women, Emergency",408,408,1,409,436,99.8,bed,2,False
2022-09-20,yth_emerg,"Youth, Emergency",230,230,5,235,236,97.9,bed,2,False
2022-09-20,trans_total,"Transitional Shelter Programs, Total",523,523,27,550,558,95.1,bed,1,True
2022-09-20,mix_trans,"Mixed Adult, Transitional",127,127,9,136,136,93.4,bed,2,False
2022-09-20,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2022-09-20,men_trans,"Men, Transitional",126,126,11,137,138,92.0,bed,2,False
2022-09-20,wom_trans,"Women, Transitional",100,100,1,101,106,99.0,bed,2,False
2022-09-20,yth_trans,"Youth, Transitional",170,170,6,176,178,96.6,bed,2,False
2022-09-20,allied_total,"Allied Services, Total",317,317,1,318,325,99.7,bed,0,True
2022-09-20,respites,24-Hour Respites,259,259,1,260,262,99.6,bed,1,False
2022-09-20,dropin,24-Hour Women's Drop-ins,58,58,0,58,63,100.0,bed,1,False
2022-09-20,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-20,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-20,iso,Isolation/Recovery Programs Combined Total,9,9,1,10,60,90.0,room,0,False
2022-09-19,all_shelter,"All Shelter Programs, Total",8220,,,,,,summary,0,True
2022-09-19,room_based,"Shelter Programs, Room-Based, Total",5272,,,,,,summary,1,True
2022-09-19,singles_sector,"Singles Sector Programs, Total",2938,,,,,,summary,1,True
2022-09-19,singles_shelter,"  Shelter Programs, Singles, Total",2620,2620,32,2652,2706,98.8,summary,2,False
2022-09-19,allied_summ,"  Allied Services, Total",318,318,0,318,325,100.0,summary,2,False
2022-09-19,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-19,iso_summ,Temporary Isolation/Recovery Programs,10,10,0,10,60,100.0,summary,1,False
2022-09-19,fam_total,"Family Sector, Total",2089,637,1,638,663,99.8,room,0,True
2022-09-19,fam_emerg,"Families, Emergency Shelter Programs",584,185,0,185,205,100.0,room,1,False
2022-09-19,fam_trans_r,"Families, Transitional Shelter Programs",291,97,1,98,100,99.0,room,1,False
2022-09-19,fam_hotel,"Families, Motel/Hotel Programs",1214,355,0,355,358,100.0,room,1,False
2022-09-19,sng_hotel,"Single Sector Motel/Hotel, Total",3183,2756,6,2762,2905,99.8,room,0,True
2022-09-19,singles_total,"Singles Sectors, Total",2620,2620,32,2652,2706,98.8,bed,0,True
2022-09-19,emerg_total,"Emergency Shelter Programs, Total",2095,2095,7,2102,2148,99.7,bed,1,True
2022-09-19,mix_emerg,"Mixed Adult, Emergency",442,442,2,444,459,99.5,bed,2,False
2022-09-19,men_emerg,"Men, Emergency",1016,1016,0,1016,1017,100.0,bed,2,False
2022-09-19,wom_emerg,"Women, Emergency",406,406,1,407,436,99.8,bed,2,False
2022-09-19,yth_emerg,"Youth, Emergency",231,231,4,235,236,98.3,bed,2,False
2022-09-19,trans_total,"Transitional Shelter Programs, Total",525,525,25,550,558,95.5,bed,1,True
2022-09-19,mix_trans,"Mixed Adult, Transitional",128,128,8,136,136,94.1,bed,2,False
2022-09-19,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2022-09-19,men_trans,"Men, Transitional",128,128,8,136,138,94.1,bed,2,False
2022-09-19,wom_trans,"Women, Transitional",99,99,3,102,106,97.1,bed,2,False
2022-09-19,yth_trans,"Youth, Transitional",170,170,6,176,178,96.6,bed,2,False
2022-09-19,allied_total,"Allied Services, Total",318,318,0,318,325,100.0,bed,0,True
2022-09-19,respites,24-Hour Respites,260,260,0,260,262,100.0,bed,1,False
2022-09-19,dropin,24-Hour Women's Drop-ins,58,58,0,58,63,100.0,bed,1,False
2022-09-19,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-19,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-19,iso,Isolation/Recovery Programs Combined Total,10,10,0,10,60,100.0,room,0,False
2022-09-18,all_shelter,"All Shelter Programs, Total",8219,,,,,,summary,0,True
2022-09-18,room_based,"Shelter Programs, Room-Based, Total",5262,,,,,,summary,1,True
2022-09-18,singles_sector,"Singles Sector Programs, Total",2947,,,,,,summary,1,True
2022-09-18,singles_shelter,"  Shelter Programs, Singles, Total",2629,2629,31,2660,2706,98.8,summary,2,False
2022-09-18,allied_summ,"  Allied Services, Total",318,318,1,319,325,99.7,summary,2,False
2022-09-18,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-18,iso_summ,Temporary Isolation/Recovery Programs,10,10,0,10,60,100.0,summary,1,False
2022-09-18,fam_total,"Family Sector, Total",2083,635,1,636,663,99.8,room,0,True
2022-09-18,fam_emerg,"Families, Emergency Shelter Programs",584,185,0,185,205,100.0,room,1,False
2022-09-18,fam_trans_r,"Families, Transitional Shelter Programs",291,97,1,98,100,99.0,room,1,False
2022-09-18,fam_hotel,"Families, Motel/Hotel Programs",1208,353,0,353,358,100.0,room,1,False
2022-09-18,sng_hotel,"Single Sector Motel/Hotel, Total",3179,2759,5,2764,2905,99.8,room,0,True
2022-09-18,singles_total,"Singles Sectors, Total",2629,2629,31,2660,2706,98.8,bed,0,True
2022-09-18,emerg_total,"Emergency Shelter Programs, Total",2104,2104,5,2109,2148,99.8,bed,1,True
2022-09-18,mix_emerg,"Mixed Adult, Emergency",447,447,0,447,459,100.0,bed,2,False
2022-09-18,men_emerg,"Men, Emergency",1014,1014,1,1015,1017,99.9,bed,2,False
2022-09-18,wom_emerg,"Women, Emergency",411,411,1,412,436,99.8,bed,2,False
2022-09-18,yth_emerg,"Youth, Emergency",232,232,3,235,236,98.7,bed,2,False
2022-09-18,trans_total,"Transitional Shelter Programs, Total",525,525,26,551,558,95.3,bed,1,True
2022-09-18,mix_trans,"Mixed Adult, Transitional",127,127,9,136,136,93.4,bed,2,False
2022-09-18,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2022-09-18,men_trans,"Men, Transitional",129,129,8,137,138,94.2,bed,2,False
2022-09-18,wom_trans,"Women, Transitional",99,99,3,102,106,97.1,bed,2,False
2022-09-18,yth_trans,"Youth, Transitional",170,170,6,176,178,96.6,bed,2,False
2022-09-18,allied_total,"Allied Services, Total",318,318,1,319,325,99.7,bed,0,True
2022-09-18,respites,24-Hour Respites,261,261,0,261,262,100.0,bed,1,False
2022-09-18,dropin,24-Hour Women's Drop-ins,57,57,1,58,63,98.3,bed,1,False
2022-09-18,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-18,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-18,iso,Isolation/Recovery Programs Combined Total,10,10,0,10,60,100.0,room,0,False
2022-09-17,all_shelter,"All Shelter Programs, Total",8210,,,,,,summary,0,True
2022-09-17,room_based,"Shelter Programs, Room-Based, Total",5258,,,,,,summary,1,True
2022-09-17,singles_sector,"Singles Sector Programs, Total",2942,,,,,,summary,1,True
2022-09-17,singles_shelter,"  Shelter Programs, Singles, Total",2624,2624,38,2662,2706,98.6,summary,2,False
2022-09-17,allied_summ,"  Allied Services, Total",318,318,2,320,325,99.4,summary,2,False
2022-09-17,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-17,iso_summ,Temporary Isolation/Recovery Programs,10,10,0,10,60,100.0,summary,1,False
2022-09-17,fam_total,"Family Sector, Total",2081,635,1,636,663,99.8,room,0,True
2022-09-17,fam_emerg,"Families, Emergency Shelter Programs",588,187,0,187,205,100.0,room,1,False
2022-09-17,fam_trans_r,"Families, Transitional Shelter Programs",291,97,1,98,100,99.0,room,1,False
2022-09-17,fam_hotel,"Families, Motel/Hotel Programs",1202,351,0,351,358,100.0,room,1,False
2022-09-17,sng_hotel,"Single Sector Motel/Hotel, Total",3177,2759,6,2765,2905,99.8,room,0,True
2022-09-17,singles_total,"Singles Sectors, Total",2624,2624,38,2662,2706,98.6,bed,0,True
2022-09-17,emerg_total,"Emergency Shelter Programs, Total",2102,2102,8,2110,2148,99.6,bed,1,True
2022-09-17,mix_emerg,"Mixed Adult, Emergency",446,446,1,447,459,99.8,bed,2,False
2022-09-17,men_emerg,"Men, Emergency",1015,1015,1,1016,1017,99.9,bed,2,False
2022-09-17,wom_emerg,"Women, Emergency",410,410,2,412,436,99.5,bed,2,False
2022-09-17,yth_emerg,"Youth, Emergency",231,231,4,235,236,98.3,bed,2,False
2022-09-17,trans_total,"Transitional Shelter Programs, Total",522,522,30,552,558,94.6,bed,1,True
2022-09-17,mix_trans,"Mixed Adult, Transitional",127,127,9,136,136,93.4,bed,2,False
2022-09-17,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2022-09-17,men_trans,"Men, Transitional",126,126,11,137,138,92.0,bed,2,False
2022-09-17,wom_trans,"Women, Transitional",99,99,4,103,106,96.1,bed,2,False
2022-09-17,yth_trans,"Youth, Transitional",170,170,6,176,178,96.6,bed,2,False
2022-09-17,allied_total,"Allied Services, Total",318,318,2,320,325,99.4,bed,0,True
2022-09-17,respites,24-Hour Respites,262,262,0,262,262,100.0,bed,1,False
2022-09-17,dropin,24-Hour Women's Drop-ins,56,56,2,58,63,96.6,bed,1,False
2022-09-17,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-17,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-17,iso,Isolation/Recovery Programs Combined Total,10,10,0,10,60,100.0,room,0,False
2022-09-16,all_shelter,"All Shelter Programs, Total",8207,,,,,,summary,0,True
2022-09-16,room_based,"Shelter Programs, Room-Based, Total",5261,,,,,,summary,1,True
2022-09-16,singles_sector,"Singles Sector Programs, Total",2936,,,,,,summary,1,True
2022-09-16,singles_shelter,"  Shelter Programs, Singles, Total",2619,2619,39,2658,2706,98.5,summary,2,False
2022-09-16,allied_summ,"  Allied Services, Total",317,317,3,320,325,99.1,summary,2,False
2022-09-16,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-16,iso_summ,Temporary Isolation/Recovery Programs,10,10,0,10,60,100.0,summary,1,False
2022-09-16,fam_total,"Family Sector, Total",2081,635,1,636,663,99.8,room,0,True
2022-09-16,fam_emerg,"Families, Emergency Shelter Programs",592,188,0,188,205,100.0,room,1,False
2022-09-16,fam_trans_r,"Families, Transitional Shelter Programs",291,97,1,98,100,99.0,room,1,False
2022-09-16,fam_hotel,"Families, Motel/Hotel Programs",1198,350,0,350,358,100.0,room,1,False
2022-09-16,sng_hotel,"Single Sector Motel/Hotel, Total",3180,2760,6,2766,2905,99.8,room,0,True
2022-09-16,singles_total,"Singles Sectors, Total",2619,2619,39,2658,2706,98.5,bed,0,True
2022-09-16,emerg_total,"Emergency Shelter Programs, Total",2097,2097,9,2106,2148,99.6,bed,1,True
2022-09-16,mix_emerg,"Mixed Adult, Emergency",445,445,0,445,459,100.0,bed,2,False
2022-09-16,men_emerg,"Men, Emergency",1012,1012,3,1015,1017,99.7,bed,2,False
2022-09-16,wom_emerg,"Women, Emergency",411,411,0,411,436,100.0,bed,2,False
2022-09-16,yth_emerg,"Youth, Emergency",229,229,6,235,236,97.4,bed,2,False
2022-09-16,trans_total,"Transitional Shelter Programs, Total",522,522,30,552,558,94.6,bed,1,True
2022-09-16,mix_trans,"Mixed Adult, Transitional",128,128,8,136,136,94.1,bed,2,False
2022-09-16,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2022-09-16,men_trans,"Men, Transitional",126,126,11,137,138,92.0,bed,2,False
2022-09-16,wom_trans,"Women, Transitional",99,99,4,103,106,96.1,bed,2,False
2022-09-16,yth_trans,"Youth, Transitional",169,169,7,176,178,96.0,bed,2,False
2022-09-16,allied_total,"Allied Services, Total",317,317,3,320,325,99.1,bed,0,True
2022-09-16,respites,24-Hour Respites,262,262,0,262,262,100.0,bed,1,False
2022-09-16,dropin,24-Hour Women's Drop-ins,55,55,3,58,63,94.8,bed,1,False
2022-09-16,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-16,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-16,iso,Isolation/Recovery Programs Combined Total,10,10,0,10,60,100.0,room,0,False
2022-09-15,all_shelter,"All Shelter Programs, Total",8184,,,,,,summary,0,True
2022-09-15,room_based,"Shelter Programs, Room-Based, Total",5244,,,,,,summary,1,True
2022-09-15,singles_sector,"Singles Sector Programs, Total",2932,,,,,,summary,1,True
2022-09-15,singles_shelter,"  Shelter Programs, Singles, Total",2613,2613,47,2660,2706,98.2,summary,2,False
2022-09-15,allied_summ,"  Allied Services, Total",319,319,1,320,325,99.7,summary,2,False
2022-09-15,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-15,iso_summ,Temporary Isolation/Recovery Programs,8,8,0,8,60,100.0,summary,1,False
2022-09-15,fam_total,"Family Sector, Total",2070,632,2,634,663,99.7,room,0,True
2022-09-15,fam_emerg,"Families, Emergency Shelter Programs",588,187,1,188,205,99.5,room,1,False
2022-09-15,fam_trans_r,"Families, Transitional Shelter Programs",291,97,1,98,100,99.0,room,1,False
2022-09-15,fam_hotel,"Families, Motel/Hotel Programs",1191,348,0,348,358,100.0,room,1,False
2022-09-15,sng_hotel,"Single Sector Motel/Hotel, Total",3174,2759,7,2766,2905,99.7,room,0,True
2022-09-15,singles_total,"Singles Sectors, Total",2613,2613,47,2660,2706,98.2,bed,0,True
2022-09-15,emerg_total,"Emergency Shelter Programs, Total",2091,2091,18,2109,2148,99.1,bed,1,True
2022-09-15,mix_emerg,"Mixed Adult, Emergency",438,438,9,447,459,98.0,bed,2,False
2022-09-15,men_emerg,"Men, Emergency",1013,1013,2,1015,1017,99.8,bed,2,False
2022-09-15,wom_emerg,"Women, Emergency",410,410,2,412,436,99.5,bed,2,False
2022-09-15,yth_emerg,"Youth, Emergency",230,230,5,235,236,97.9,bed,2,False
2022-09-15,trans_total,"Transitional Shelter Programs, Total",522,522,29,551,558,94.7,bed,1,True
2022-09-15,mix_trans,"Mixed Adult, Transitional",128,128,8,136,136,94.1,bed,2,False
2022-09-15,fam_trans_b,"Families, Transitional",0,0,0,0,0,,bed,2,False
2022-09-15,men_trans,"Men, Transitional",125,125,11,136,138,91.9,bed,2,False
2022-09-15,wom_trans,"Women, Transitional",100,100,3,103,106,97.1,bed,2,False
2022-09-15,yth_trans,"Youth, Transitional",169,169,7,176,178,96.0,bed,2,False
2022-09-15,allied_total,"Allied Services, Total",319,319,1,320,325,99.7,bed,0,True
2022-09-15,respites,24-Hour Respites,262,262,0,262,262,100.0,bed,1,False
2022-09-15,dropin,24-Hour Women's Drop-ins,57,57,1,58,63,98.3,bed,1,False
2022-09-15,temp_resp,24-Hour Temporary Response Sites,0,0,0,0,0,,bed,0,False
2022-09-15,hotels,Hotels,0,0,0,0,0,,room,0,False
2022-09-15,iso,Isolation/Recovery Programs Combined Total,8,8,0,8,60,100.0,room,0,False
2022-09-14,all_shelter,"All Shelter Programs, Total",8187,,,,,,summary,0,True
2022-09-14,room_based,"Shelter Programs, Room-Based, Total",5252,,,,,,summary,1,True
2022-09-14,singles_sector,"Singles Sector Programs, Total",2928,,,,,,summary,1,True
2022-09-14,singles_shelter,"  Shelter Programs, Singles, Total",2610,2610,38,2648,2706,98.6,summary,2,False
2022-09-14,allied_summ,"  Allied Services, Total",318,318,1,319,325,99.7,summary,2,False
2022-09-14,temp_summ,"  Temporary Programs, Total",0,,,,,,summary,2,False
2022-09-14,iso_summ,Temporary Isolation/Recovery Programs,7,7,0,7,60,100.0,summary,1,False
2022-09-14,fam_total,"Family Sector, Total",2076,633,2,635,663,99.7,room,0,True
2022-09-14,fam_emerg,"Families, Emergency Shelter Programs",586,186,2,188,205,98.9,room,1,False
2022-09-14,fam_trans_r,"Families, Transitional Shelter Programs",297,99,0,99,100,100.0,room,1,False
2022-09-14,fam_hotel,"Families, Motel/Hotel Programs",1193,348,0,348,358,100.0,room,1,False
2022-09-14,sng_hotel,"Single Sector Motel/Hotel, Total",3176,2763,8,2771,2905,99.7,room,0,True
2022-09-14,singles_total,"Singles Sectors, Total",2610,2610,38,2648,2706,98.6,bed,0,True
2022-09-14,emerg_total,"Emergency Shelter Programs, Total",2085,2085,13,2098,2148,99.4,bed,1,True
